trial,distance
1,118.45610046386719
2,115.41576385498047
3,93.41734313964844
4,100.28800201416016
5,116.50685119628906
6,127.88168334960938
7,137.41973876953125
8,104.38135528564453
9,112.89474487304688
10,86.98670196533203
11,122.00709533691406
12,120.42827606201172
13,110.2466812133789
14,122.02764892578125
15,118.23135375976562
16,107.01661682128906
17,107.10626220703125
18,136.3877410888672
19,103.91829681396484
20,103.19915771484375
21,98.03385162353516
22,135.73031616210938
23,97.4096908569336
24,86.47479248046875
25,139.7657928466797
26,119.29169464111328
27,94.80164337158203
28,120.8417739868164
29,98.92735290527344
30,102.38516998291016
31,108.81770324707031
32,94.91030883789062
33,111.95059204101562
34,84.4870376586914
35,106.84154510498047
36,82.53191375732422
37,147.91488647460938
38,117.9825439453125
39,93.36415100097656
40,134.38587951660156
41,119.37352752685547
42,141.30848693847656
43,115.73243713378906
44,115.87933349609375
45,111.26850128173828
46,92.39066314697266
47,112.31157684326172
48,104.49089813232422
49,111.82418060302734
50,99.48384857177734
51,82.27625274658203
52,117.30292510986328
53,104.29547119140625
54,118.65664672851562
55,117.7555160522461
56,130.9296875
57,99.73538970947266
58,100.01290130615234
59,100.30318450927734
60,95.75322723388672
61,131.91757202148438
62,91.39776611328125
63,124.62012481689453
64,125.78245544433594
65,115.95269012451172
66,119.33609008789062
67,112.43065643310547
68,95.66338348388672
69,103.2628402709961
70,122.22423553466797
71,86.33059692382812
72,97.36663818359375
73,103.32000732421875
74,118.84712219238281
75,102.64611053466797
76,98.6251220703125
77,128.40220642089844
78,112.4083251953125
79,92.52432250976562
80,108.98567199707031
81,122.4511489868164
82,121.39823913574219
84,145.7938232421875
85,129.04383850097656
86,154.47129821777344
90,123.99903106689453
91,129.70152282714844
93,87.87260437011719
94,94.96068572998047
97,77.22384643554688
98,95.07128143310547
99,96.7817153930664
100,86.58211517333984
102,139.63543701171875
103,109.28902435302734
106,108.45977020263672
107,100.87322235107422
109,116.2401351928711
111,113.28019714355469
112,140.43907165527344
113,118.37752532958984
114,95.62368774414062
115,138.2442626953125
118,106.99040985107422
121,113.87797546386719
122,96.42215728759766
123,79.00028228759766
126,118.58580780029297
127,123.2922592163086
129,95.97834014892578
132,121.7555923461914
133,118.4185562133789
139,112.01921081542969
140,120.05001831054688
142,128.0536651611328
143,96.76509094238281
144,127.2575454711914
145,128.36630249023438
148,154.04881286621094
149,98.27906036376953
154,97.11288452148438
156,107.2086410522461
158,106.95330047607422
163,132.6803741455078
166,118.29205322265625
170,94.1351089477539
173,113.88634490966797
179,104.48480987548828
183,84.68428802490234
186,131.53369140625
190,105.5283203125
192,113.48023223876953
196,150.132568359375
207,130.61846923828125
210,146.8675994873047
214,119.46820068359375
215,127.43608093261719
223,110.81806182861328
254,132.60858154296875
283,82.67658996582031
289,112.43312072753906
297,105.63391876220703
302,107.80193328857422
306,101.1688003540039
307,134.28338623046875
316,122.14081573486328
319,125.36370849609375
326,116.37806701660156
332,111.54911041259766
380,143.1985626220703
