trial,distance
1,134.1355743408203
2,107.75618743896484
3,114.33092498779297
4,132.2873992919922
5,129.26397705078125
6,103.10749816894531
7,136.56741333007812
8,110.0132064819336
9,104.23342895507812
10,83.75154876708984
11,117.61860656738281
12,80.71987915039062
13,130.06883239746094
14,99.6798324584961
15,131.5897979736328
16,132.22630310058594
17,100.45690155029297
18,139.3282470703125
19,115.49681854248047
20,84.9304428100586
21,133.26780700683594
22,152.103759765625
23,97.17948150634766
24,130.21832275390625
25,156.40748596191406
26,133.05921936035156
27,122.87923431396484
28,121.95756530761719
29,166.76988220214844
30,137.57728576660156
31,120.07185363769531
32,101.8299331665039
33,153.6170654296875
34,87.29790496826172
35,90.13528442382812
36,77.19287872314453
37,169.38787841796875
38,132.54019165039062
39,74.52696990966797
40,135.3158416748047
41,118.40776824951172
42,105.70905303955078
43,99.67827606201172
44,102.0951156616211
45,128.5942840576172
46,111.7279281616211
47,129.99209594726562
48,107.65446472167969
49,139.59030151367188
50,82.00617980957031
51,84.00260925292969
52,124.1983413696289
53,137.71876525878906
54,121.67911529541016
55,116.36283874511719
56,138.78858947753906
57,137.10562133789062
58,83.056396484375
59,101.95804595947266
60,78.90385437011719
61,122.59406280517578
62,89.47441101074219
63,106.8204116821289
64,95.39985656738281
65,75.9085922241211
66,94.2380142211914
67,129.45249938964844
68,123.36894226074219
69,109.13324737548828
70,81.24785614013672
71,87.22920227050781
72,65.45453643798828
73,138.3815155029297
74,113.8974380493164
75,113.30732727050781
76,96.8886489868164
77,161.15447998046875
78,133.664306640625
79,123.0201644897461
80,123.26561737060547
81,88.46419525146484
82,127.24583435058594
84,160.61468505859375
85,137.97975158691406
86,165.69613647460938
90,100.66791534423828
91,128.40826416015625
93,122.04178619384766
94,94.9254379272461
97,75.5172119140625
98,82.35260772705078
99,97.41619110107422
100,88.94209289550781
102,160.5821533203125
103,97.95072937011719
106,93.3136978149414
107,111.44374084472656
109,107.95906066894531
111,140.08213806152344
112,154.8419189453125
113,101.00155639648438
114,121.10829162597656
115,149.90025329589844
118,114.96959686279297
121,109.63092803955078
122,76.77098083496094
123,67.93058776855469
126,100.51346588134766
127,122.72428894042969
129,116.58834838867188
132,91.2142105102539
133,120.86277770996094
139,117.3963623046875
140,125.27124786376953
142,133.4805450439453
143,95.0818099975586
144,92.20323944091797
145,117.92086791992188
148,177.61175537109375
149,84.90666961669922
154,121.32969665527344
156,93.88285827636719
158,76.39703369140625
163,130.82376098632812
166,117.05484008789062
170,87.39717102050781
173,123.92765808105469
179,89.54998779296875
183,123.53358459472656
186,138.74293518066406
190,73.37670135498047
192,107.90998077392578
196,167.1753387451172
207,148.02203369140625
210,170.7334442138672
214,111.40182495117188
215,133.58935546875
223,102.44866943359375
254,111.22561645507812
283,89.18387603759766
289,112.33158874511719
297,81.22181701660156
302,90.46244812011719
306,87.9913330078125
307,129.46327209472656
316,103.07624053955078
319,138.03428649902344
326,98.68696594238281
332,129.56211853027344
380,125.75260925292969
