,trial,distance
0,1,38.524070739746094
1,2,27.981721878051758
2,3,103.9314193725586
3,4,99.41661834716797
4,5,55.43777847290039
5,6,50.554019927978516
6,7,51.573001861572266
7,8,47.949363708496094
8,9,35.45689010620117
9,10,43.85055923461914
10,11,66.98228454589844
11,12,36.32163619995117
12,13,63.87194061279297
13,14,51.1386604309082
14,15,57.62779998779297
15,16,46.340118408203125
16,17,68.63311004638672
17,18,51.75094985961914
18,19,97.86752319335938
19,20,31.280723571777344
20,21,87.24959564208984
21,22,60.579010009765625
22,23,37.96940994262695
23,24,122.01881408691406
24,25,64.0277099609375
25,26,81.60031127929688
26,27,115.43646240234375
27,28,66.40892791748047
28,29,48.19660186767578
29,30,74.04598999023438
30,31,64.45001983642578
31,32,32.285491943359375
32,33,79.2205581665039
33,34,28.04176139831543
34,35,66.66934204101562
35,36,40.23893356323242
36,37,56.483097076416016
37,38,37.529964447021484
38,39,43.87113571166992
39,40,51.87945556640625
40,41,50.0356559753418
41,42,37.70998001098633
42,43,49.202796936035156
43,44,72.5514907836914
44,45,50.38163757324219
45,46,56.296390533447266
46,47,54.833396911621094
47,48,35.46457290649414
48,49,56.66908264160156
49,50,59.84098434448242
50,51,49.16194152832031
51,52,36.1939811706543
52,53,55.10718536376953
53,54,45.39865493774414
54,55,54.4637565612793
55,56,58.69226837158203
56,57,98.8028564453125
57,58,33.74795150756836
58,59,44.17864227294922
59,60,50.605079650878906
60,61,28.77247428894043
61,62,36.76606750488281
62,63,62.16257858276367
63,64,67.8547134399414
64,65,31.7587833404541
65,66,73.21253204345703
66,67,106.18193054199219
67,68,52.118125915527344
68,69,98.40940856933594
69,70,50.218658447265625
70,71,63.232112884521484
71,72,36.61928939819336
72,73,90.29198455810547
73,74,41.51974105834961
74,75,53.08257293701172
75,76,26.353551864624023
76,77,44.69944763183594
77,78,60.212371826171875
78,79,73.81360626220703
79,80,52.984130859375
80,81,53.4196662902832
81,82,60.96108627319336
82,84,51.89502716064453
83,85,48.301597595214844
84,86,48.188133239746094
85,90,33.3404655456543
86,91,50.76102066040039
87,93,95.12694549560547
88,94,35.967777252197266
89,97,56.97174072265625
90,98,44.057682037353516
91,99,38.54902267456055
92,100,37.90595245361328
93,102,51.502662658691406
94,103,54.760311126708984
95,106,54.388729095458984
96,107,45.01151657104492
97,109,56.51591491699219
98,111,100.87422943115234
99,112,57.269161224365234
100,113,57.65813446044922
101,114,132.26173400878906
102,115,65.4029312133789
103,118,52.66569900512695
104,121,50.258121490478516
105,122,38.75904846191406
106,123,51.740440368652344
107,126,53.83689498901367
108,127,43.39377212524414
109,129,59.40948486328125
110,132,42.00530242919922
111,133,47.680274963378906
112,139,62.479156494140625
113,140,85.55084991455078
114,142,74.04830169677734
115,143,61.407379150390625
116,144,58.463035583496094
117,145,51.7884407043457
118,148,65.36398315429688
119,149,55.100704193115234
120,154,101.29876708984375
121,156,34.09486770629883
122,158,66.91593933105469
123,163,57.10392379760742
124,166,46.34536361694336
125,170,49.13764190673828
126,173,51.69416809082031
127,179,52.55958557128906
128,183,106.00355529785156
129,186,50.62437438964844
130,190,43.08757400512695
131,192,38.08585739135742
132,196,43.80234146118164
133,207,43.10974884033203
134,210,52.89780807495117
135,214,31.808990478515625
136,215,64.06706237792969
137,223,62.88504409790039
138,254,43.890079498291016
139,283,35.27863693237305
140,289,47.628822326660156
141,297,39.56221008300781
142,302,37.4482307434082
143,306,50.15806579589844
144,307,32.236515045166016
145,316,77.17390441894531
146,319,51.709083557128906
147,326,33.46516036987305
148,332,56.65808868408203
149,380,27.82424545288086
