trial,distance
1,52.04150390625
2,55.80553436279297
3,102.12239837646484
4,117.67388153076172
5,74.37776184082031
6,78.43687438964844
7,67.00789642333984
8,75.27190399169922
9,74.88448333740234
10,64.9693603515625
11,117.2409896850586
12,93.7344741821289
13,63.859649658203125
14,96.49354553222656
15,88.05384826660156
16,70.79399871826172
17,40.15211868286133
18,76.67961883544922
19,110.03401184082031
20,83.83867645263672
21,91.28899383544922
22,56.284446716308594
23,76.23141479492188
24,132.2965850830078
25,75.09587097167969
26,92.06151580810547
27,120.94075775146484
28,81.25946807861328
29,67.2446060180664
30,80.93541717529297
31,52.82740783691406
32,46.657772064208984
33,81.51617431640625
34,68.95887756347656
35,60.98436737060547
36,63.683528900146484
37,70.95988464355469
38,82.09810638427734
39,48.404075622558594
40,88.81962585449219
41,91.32411193847656
42,76.16909790039062
43,43.89628219604492
44,97.20977783203125
45,62.95985794067383
46,68.60466003417969
47,58.7476921081543
48,40.968570709228516
49,97.51282501220703
50,58.81074142456055
51,42.334815979003906
52,80.21650695800781
53,61.27187728881836
54,63.98023223876953
55,80.95306396484375
56,71.47816467285156
57,118.96504974365234
58,53.297752380371094
59,39.73111343383789
60,87.50886535644531
61,75.26888275146484
62,41.18604278564453
63,73.6492691040039
64,77.34835052490234
65,83.6815185546875
66,75.96612548828125
67,127.97967529296875
68,79.15189361572266
69,90.59687805175781
70,94.87846374511719
71,56.95451736450195
72,101.76280975341797
73,102.41930389404297
74,63.83409881591797
75,54.451446533203125
76,81.44591522216797
77,68.98245239257812
78,100.30321502685547
79,90.73169708251953
80,59.182926177978516
81,101.4370346069336
82,71.45490264892578
84,67.06714630126953
85,61.716251373291016
86,86.46432495117188
90,67.11335754394531
91,65.20713806152344
93,94.8951187133789
94,62.153717041015625
97,66.05274963378906
98,67.51482391357422
99,64.25267791748047
100,81.29694366455078
102,56.69792556762695
103,97.14888763427734
106,86.46485900878906
107,40.53945541381836
109,91.43338775634766
111,109.72977447509766
112,87.88897705078125
113,75.9137954711914
114,136.36817932128906
115,71.1279525756836
118,86.08671569824219
121,91.97372436523438
122,95.10114288330078
123,48.36935043334961
126,100.452880859375
127,72.48483276367188
129,41.762638092041016
132,88.73369598388672
133,90.49179077148438
139,82.65023040771484
140,97.72980499267578
142,84.07024383544922
143,70.6078109741211
144,109.43115997314453
145,70.59977722167969
148,92.28820037841797
149,59.751461029052734
154,107.99905395507812
156,43.64158248901367
158,112.14227294921875
163,86.77469635009766
166,83.48910522460938
170,89.96643829345703
173,82.78129577636719
179,91.6460952758789
183,116.67619323730469
186,86.55062103271484
190,87.08586120605469
192,72.20597839355469
196,81.66433715820312
207,79.66297149658203
210,85.5085678100586
214,72.0318832397461
215,96.63241577148438
223,100.40936279296875
254,82.82649993896484
283,73.83828735351562
289,86.85826873779297
297,89.28193664550781
302,75.61366271972656
306,96.03047943115234
307,76.7623062133789
316,113.97403717041016
319,82.07323455810547
326,69.99991607666016
332,50.10475158691406
380,70.51954650878906
